EmployeeId,STOCKNO,Vehicle,StationName,WorkingTime
156,28968,2022 Chrysler Pacifica,Hydraulics,147
127,28923,2018 Toyota Sienna,Van Hoist #3,1008
132,29051,2023 Buick Enclave,Bumpers,118
160,29122,2023 Chevrolet Traverse,Tank and Exhaust,294
153,29158,2023 Toyota Sienna,Test Drive,26
143,28692,2021 Chrysler Voyager,Interiors,181
163,29081,2023 Chevrolet Traverse,Alignment,108
181,29387,2021 Chrysler Voyager,Wiring,157
156,29007,2023 Chevrolet Traverse,Hydraulics,147
126,29354,2022 Chrysler Pacifica,SUV Hoist #5,904
130,28857,2019 Toyota Sienna,Carpet,129
132,28611,2020 Kia Soul,Bumpers,119
138,28810,2021 Chrysler Voyager,Strip,88
141,28506,2018 Chrysler Pacifica,Test Drive,27
136,28725,2019 Toyota Sienna,Tank and Exhaust,293
156,28863,2023 Buick Enclave,Hydraulics,145
156,28786,2022 Chrysler Pacifica,Interiors,181
143,28869,2022 Chevrolet Traverse,Interiors,180
163,28720,2022 Chrysler Pacifica,Alignment,109
117,29254,2021 Toyota Sienna,Carpet,129
126,28755,2021 Chrysler Voyager,SUV Hoist #5,908
117,28768,2022 Toyota Sienna,Carpet,128
164,29267,2019 Toyota Sienna,Strip,88
146,28635,2019 Toyota Sienna,Test Drive,27
160,28798,2022 Chevrolet Traverse,Tank and Exhaust,293
163,28711,2020 Chrysler Pacifica,Alignment,110
138,28819,2022 Toyota Sienna,Strip,89
130,28789,2022 Toyota Sienna,Carpet,128
141,28714,2021 Chrysler Voyager,Shipping Lane,25
127,28975,2020 Toyota Sienna,Van Hoist #3,1010
132,28988,2020 Chrysler Pacifica,Bumpers,119
160,28807,2021 Chrysler Voyager,Tank and Exhaust,293
164,28893,2022 Toyota Sienna,Strip,89
164,29270,2022 Toyota Sienna,Wiring,156
141,28756,2020 Toyota Sienna,Test Drive,27
143,28918,2022 Chevrolet Traverse,Interiors,180
163,29144,2022 Kia Telluride,Alignment,110
117,28853,2022 Toyota Sienna,Carpet,128
156,29100,2020 Chrysler Pacifica,Hydraulics,144
126,28711,2020 Chrysler Pacifica,SUV Hoist #5,910
164,29048,2023 Hyundai Palisade,Strip,90
118,28874,2022 Toyota Sienna,Shipping Lane,25
141,28767,2020 Kia Soul,Test Drive,27
157,28948,2022 Toyota Sienna,Interiors,179
156,29273,2022 Toyota Sienna,Hydraulics,144
136,28855,2018 Toyota Sienna,Tank and Exhaust,293
135,28714,2021 Chrysler Voyager,Alignment,111
117,28755,2021 Chrysler Voyager,Carpet,127
120,28939,2020 Toyota Sienna,Hydraulics,142
132,29206,2022 Chrysler Pacifica,Bumpers,119
134,28887,2022 Toyota Sienna,Van Hoist #1,771
160,29238,2023 Chevrolet Traverse,Tank and Exhaust,293
141,28809,2022 Toyota Sienna,Test Drive,27
156,29058,2020 Chrysler Voyager,Interiors,179
163,28816,2020 Toyota Sienna,Alignment,111
164,29182,2023 Chevrolet Traverse,Strip,90
117,28758,2021 Chrysler Voyager,Carpet,127
118,28475,2022 Kia Soul,Shipping Lane,26
139,28643,2020 Toyota Sienna,Bumpers,120
134,28824,2022 Toyota Sienna,Van Hoist #1,768
160,29262,2022 Chrysler Pacifica,Tank and Exhaust,293
164,28848,2022 Toyota Sienna,Strip,91
164,29011,2019 Toyota Sienna,Wiring,155
141,28887,2022 Toyota Sienna,Test Drive,27
120,29168,2021 Toyota Sienna,Hydraulics,141
132,29335,2022 Hyundai Palisade,Interiors,179
163,28831,2023 Buick Enclave,Alignment,111
130,28758,2021 Chrysler Voyager,Carpet,127
141,28921,2022 Toyota Sienna,Test Drive,27
156,29215,2022 Chrysler Pacifica,Hydraulics,141
127,28990,2023 Kia Soul,Van Hoist #3,1019
117,28777,2020 Toyota Sienna,Carpet,127
132,29124,2023 Chevrolet Traverse,Bumpers,120
160,29282,2022 Kia Telluride,Tank and Exhaust,293
164,29013,2020 Toyota Sienna,Strip,91
135,29330,2020 Toyota Sienna,Wiring,155
118,28680,2019 Chrysler Pacifica,Shipping Lane,26
120,28723,2020 Toyota Sienna,Hydraulics,139
132,28641,2019 Toyota Sienna,Interiors,178
163,28873,2023 Buick Enclave,Alignment,111
151,28810,2021 Chrysler Voyager,Strip,93
138,29010,2020 Toyota Sienna,Wiring,154
117,28789,2022 Toyota Sienna,Carpet,127
117,28863,2023 Buick Enclave,Carpet,127
132,29158,2023 Toyota Sienna,Bumpers,121
134,29197,2022 Toyota Sienna,Van Hoist #1,742
156,28880,2021 Chrysler Voyager,Hydraulics,139
136,28934,2020 Toyota Sienna,Tank and Exhaust,291
135,29087,2022 Kia Sorento,Wiring,153
162,28929,2023 Buick Enclave,Test Drive,27
143,28807,2021 Chrysler Voyager,Interiors,176
143,28830,2022 Chevrolet Traverse,Interiors,176
163,28939,2020 Toyota Sienna,Alignment,111
164,29012,2019 Toyota Sienna,Strip,93
117,28891,2022 Chrysler Pacifica,Carpet,127
164,28820,2022 Kia Soul,Wiring,152
117,28628,2020 Toyota Sienna,Carpet,126
132,29190,2023 Toyota Sienna,Bumpers,121
181,29205,2022 Chrysler Pacifica,Wiring,152
116,28704,2022 Hyundai Santa Fe,Strip,94
181,29233,2022 Kia Sorento,Wiring,152
140,28988,2020 Chrysler Pacifica,SUV Hoist #1,796
156,29350,2021 Chrysler Voyager,Interiors,176
160,29184,2023 Chevrolet Traverse,Tank and Exhaust,291
120,28903,2019 Toyota Sienna,Hydraulics,139
163,29029,2021 Kia Sorento,Alignment,111
130,28695,2020 Toyota Sienna,Carpet,126
156,28910,2022 Chrysler Voyager,Hydraulics,139
127,28976,2020 Toyota Sienna,Van Hoist #3,1026
132,29139,2023 Chevrolet Traverse,Bumpers,122
149,29252,2022 Chevrolet Traverse,Hydraulics,138
136,28696,2018 Toyota Sienna,Tank and Exhaust,289
141,28931,2023 Buick Enclave,Test Drive,27
120,28696,2018 Toyota Sienna,Hydraulics,135
143,28747,2022 Chevrolet Traverse,Interiors,175
142,28695,2020 Toyota Sienna,Alignment,112
151,28706,2020 Toyota Sienna,Strip,94
130,28756,2020 Toyota Sienna,Carpet,126
118,29088,2023 Kia Soul,Shipping Lane,26
161,28641,2019 Toyota Sienna,Interiors,173
138,28776,2022 Kia Telluride,Strip,94
141,28948,2022 Toyota Sienna,Test Drive,27
143,28860,2020 Chrysler Voyager,Interiors,172
136,28904,2022 Toyota Sienna,Tank and Exhaust,289
163,28888,2022 Toyota Sienna,Alignment,112
138,28793,2021 Chrysler Voyager,Strip,94
168,29040,2023 Chevrolet Traverse,SUV Hoist #2,946
116,28855,2018 Toyota Sienna,Strip,94
130,28761,2022 Chrysler Pacifica,Carpet,126
130,28983,2022 Chevrolet Traverse,Interiors,172
132,28807,2021 Chrysler Voyager,Bumpers,123
140,28935,2020 Chrysler Pacifica,SUV Hoist #1,808
141,28963,2022 Chrysler Pacifica,Test Drive,27
161,29093,2022 Chevrolet Traverse,Interiors,171
156,29184,2023 Chevrolet Traverse,Hydraulics,135
160,28952,2021 Chrysler Voyager,Tank and Exhaust,289
163,28949,2023 Hyundai Palisade,Alignment,112
164,29208,2021 Chrysler Voyager,Strip,94
117,28870,2023 Buick Enclave,Carpet,126
118,29130,2021 Chevrolet Silverado 1500,Shipping Lane,26
141,28972,2020 Toyota Sienna,Test Drive,27
132,28877,2022 Chrysler Voyager,Bumpers,123
134,28875,2022 Toyota Sienna,Van Hoist #1,739
136,28785,2018 Toyota Sienna,Tank and Exhaust,288
135,29013,2020 Toyota Sienna,Wiring,151
141,28973,2020 Toyota Sienna,Test Drive,27
163,29051,2023 Buick Enclave,Alignment,112
117,28695,2020 Toyota Sienna,Carpet,125
141,28337,2022 Hyundai Palisade,Shipping Lane,27
156,28845,2023 Buick Enclave,Hydraulics,134
132,29038,2023 Chevrolet Traverse,Bumpers,123
134,28809,2022 Toyota Sienna,Van Hoist #1,736
160,28891,2022 Chrysler Pacifica,Tank and Exhaust,288
138,28659,2020 Toyota Sienna,Strip,95
118,28677,2022 Chevrolet Traverse,Test Drive,28
143,29167,2020 Chrysler Voyager,Interiors,171
163,26798,2018 Chevrolet Traverse,Alignment,113
138,28880,2021 Chrysler Voyager,Strip,95
164,28936,2020 Toyota Sienna,Strip,95
141,28578,2010 Honda Element,Shipping Lane,27
117,28713,2021 Chrysler Pacifica,Carpet,125
132,29106,2022 Toyota Sienna,Bumpers,123
118,28653,2021 Chevrolet Traverse,Shipping Lane,27
141,28715,2020 Toyota Sienna,Test Drive,28
143,29008,2022 Kia Sorento,Interiors,170
156,29150,2021 Chrysler Pacifica,Hydraulics,134
136,28882,2022 Kia Soul,Tank and Exhaust,287
168,29311,2020 Toyota Sienna,SUV Hoist #2,952
164,29270,2022 Toyota Sienna,Strip,95
135,29282,2022 Kia Telluride,Wiring,150
117,28761,2022 Chrysler Pacifica,Carpet,125
146,28788,2022 Buick Enclave,Test Drive,28
129,28918,2022 Chevrolet Traverse,SUV Hoist #6,1154
130,28790,2021 Chrysler Voyager,Carpet,125
161,29012,2019 Toyota Sienna,Interiors,170
132,29172,2020 Toyota Sienna,Bumpers,123
138,28775,2022 Chevrolet Traverse,Strip,96
132,29022,2020 Chrysler Voyager,Interiors,170
149,28861,2020 Chrysler Voyager,Hydraulics,133
163,28653,2021 Chevrolet Traverse,Alignment,113
116,28840,2021 Chrysler Voyager,Strip,96
130,28811,2021 Chrysler Voyager,Carpet,125
141,28697,2021 Chrysler Voyager,Shipping Lane,27
143,28843,2023 Buick Enclave,Interiors,169
132,28816,2020 Toyota Sienna,Bumpers,124
132,28934,2020 Toyota Sienna,Interiors,169
140,29238,2023 Chevrolet Traverse,SUV Hoist #1,819
141,28794,2022 Buick Enclave,Test Drive,28
143,29024,2021 Kia Sorento,Interiors,169
120,29038,2023 Chevrolet Traverse,Hydraulics,133
160,29020,2021 Chrysler Voyager,Tank and Exhaust,287
135,28721,2022 Toyota Sienna,Alignment,113
117,28829,2022 Chevrolet Traverse,Carpet,125
118,28927,2020 Chevrolet Traverse,Shipping Lane,27
120,29113,2023 Kia Soul,Hydraulics,133
132,28742,2022 Toyota Sienna,Bumpers,125
120,28698,2021 Kia Soul,Hydraulics,132
152,29038,2023 Chevrolet Traverse,Tank and Exhaust,285
141,29004,2023 Chevrolet Traverse,Test Drive,28
155,29007,2023 Chevrolet Traverse,SUV Hoist #4,883
120,28897,2022 Toyota Sienna,Hydraulics,132
161,28659,2020 Toyota Sienna,Interiors,168
163,28947,2016 Toyota Sienna,Alignment,113
130,28829,2022 Chevrolet Traverse,Carpet,125
118,28934,2020 Toyota Sienna,Shipping Lane,27
141,29010,2020 Toyota Sienna,Test Drive,28
139,28745,2022 Chevrolet Traverse,Bumpers,125
134,28884,2022 Toyota Sienna,Van Hoist #1,734
156,29185,2023 Chevrolet Traverse,Hydraulics,132
143,28797,2022 Chevrolet Traverse,Interiors,167
163,29090,2022 Toyota Sienna,Alignment,113
164,29268,2017 Toyota Sienna,Strip,96
118,29092,2023 Toyota Sienna,Shipping Lane,27
141,29025,2023 Toyota Sienna,Test Drive,28
117,28871,2023 Buick Enclave,Carpet,125
132,28920,2022 Toyota Sienna,Bumpers,125
140,29169,2023 Hyundai Palisade,SUV Hoist #1,842
143,28720,2022 Chrysler Pacifica,Interiors,166
143,28910,2022 Chrysler Voyager,Interiors,166
161,28901,2022 Hyundai Palisade,Interiors,165
160,29300,2020 Chrysler Voyager,Tank and Exhaust,285
164,29350,2021 Chrysler Voyager,Strip,96
118,29093,2022 Chevrolet Traverse,Shipping Lane,27
126,28993,2022 Chrysler Voyager,SUV Hoist #5,910
117,29035,2023 Chevrolet Traverse,Carpet,125
143,29185,2023 Chevrolet Traverse,Interiors,165
132,29114,2021 Kia Soul,Bumpers,125
164,28832,2022 Chevrolet Traverse,Strip,97
141,29034,2023 Chevrolet Traverse,Test Drive,28
157,28888,2022 Toyota Sienna,Interiors,164
152,28937,2019 Toyota Sienna,Tank and Exhaust,284
116,28848,2022 Toyota Sienna,Strip,97
116,28862,2023 Buick Enclave,Strip,97
117,29278,2023 Chrysler Pacifica,Carpet,125
126,28900,2021 Chrysler Voyager,SUV Hoist #5,915
143,28894,2021 Chrysler Voyager,Interiors,164
132,28686,2021 Kia Soul,Bumpers,126
118,29155,2020 Toyota Sienna,Shipping Lane,27
141,29079,2023 Chevrolet Traverse,Test Drive,28
161,29250,2022 Toyota Sienna,Interiors,164
120,28736,2019 Toyota Sienna,Hydraulics,130
160,29167,2020 Chrysler Voyager,Tank and Exhaust,283
164,29106,2022 Toyota Sienna,Strip,97
117,28696,2018 Toyota Sienna,Carpet,124
132,28755,2021 Chrysler Voyager,Bumpers,126
140,28980,2021 Chrysler Voyager,SUV Hoist #1,848
141,29081,2023 Chevrolet Traverse,Test Drive,28
123,28726,2020 Toyota Sienna,Interiors,163
160,29208,2021 Chrysler Voyager,Tank and Exhaust,283
120,29099,2021 Kia Soul,Hydraulics,130
163,29158,2023 Toyota Sienna,Alignment,113
164,29167,2020 Chrysler Voyager,Strip,97
117,28717,2020 Chrysler Pacifica,Carpet,124
143,29100,2020 Chrysler Pacifica,Interiors,163
132,28848,2022 Toyota Sienna,Bumpers,126
151,28659,2020 Toyota Sienna,Strip,99
164,29190,2023 Toyota Sienna,Wiring,148
140,29289,2023 Kia Telluride,SUV Hoist #1,852
153,29203,2021 Toyota Sienna,Test Drive,28
143,28916,2022 Chevrolet Traverse,Interiors,161
160,28845,2023 Buick Enclave,Tank and Exhaust,282
163,29179,2023 Chevrolet Traverse,Alignment,113
126,28792,2020 Chrysler Voyager,SUV Hoist #5,917
117,28790,2021 Chrysler Voyager,Carpet,124
132,28957,2021 Chrysler Voyager,Bumpers,126
164,29092,2023 Toyota Sienna,Strip,99
135,29271,2020 Toyota Sienna,Wiring,148
153,29220,2023 Toyota Sienna,Test Drive,28
143,29007,2023 Chevrolet Traverse,Interiors,161
136,28883,2020 Toyota Sienna,Tank and Exhaust,282
120,28818,2022 Toyota Sienna,Hydraulics,128
163,29186,2020 Toyota Sienna,Alignment,113
117,29058,2020 Chrysler Voyager,Carpet,124
156,28752,2019 Chrysler Pacifica,Hydraulics,126
132,28964,2022 Chrysler Pacifica,Bumpers,126
134,29065,2023 Toyota Sienna,Van Hoist #1,731
152,28692,2021 Chrysler Voyager,Tank and Exhaust,281
135,29369,2022 Chrysler Pacifica,Wiring,148
153,29263,2020 Toyota Sienna,Test Drive,28
155,29051,2023 Buick Enclave,SUV Hoist #4,883
120,29117,2020 Kia Soul,Interiors,160
163,28824,2022 Toyota Sienna,Alignment,114
164,29344,2023 Kia Soul,Strip,99
126,29112,2021 Chrysler Pacifica,SUV Hoist #5,917
117,28691,2020 Toyota Sienna,Carpet,123
130,28843,2023 Buick Enclave,Interiors,159
132,29269,2020 Toyota Sienna,Bumpers,126
123,28722,2022 Kia Soul,Interiors,158
153,29273,2022 Toyota Sienna,Test Drive,28
161,28779,2022 Toyota Sienna,Interiors,158
136,28791,2015 Toyota Sienna,Tank and Exhaust,281
156,29200,2020 Chrysler Pacifica,Hydraulics,126
163,29099,2021 Kia Soul,Alignment,114
118,26695,2018 Chevrolet Traverse,Shipping Lane,28
120,28855,2018 Toyota Sienna,Hydraulics,125
130,28726,2020 Toyota Sienna,Carpet,123
123,28785,2018 Toyota Sienna,Interiors,158
139,28695,2020 Toyota Sienna,Bumpers,127
140,29150,2021 Chrysler Pacifica,SUV Hoist #1,860
141,27975,2019 Chevrolet Traverse,Test Drive,29
161,28981,2020 Toyota Sienna,Interiors,158
156,29008,2022 Kia Sorento,Hydraulics,125
152,28840,2021 Chrysler Voyager,Tank and Exhaust,281
163,28801,2023 Kia Soul,Alignment,115
117,28735,2019 Toyota Sienna,Carpet,123
141,28384,2021 Hyundai Palisade,Shipping Lane,28
156,29082,2023 Chevrolet Traverse,Interiors,158
132,28700,2022 Chevrolet Traverse,Bumpers,127
143,28963,2022 Chrysler Pacifica,Interiors,157
138,29094,2023 Chevrolet Traverse,Strip,100
140,28960,2022 Chrysler Pacifica,SUV Hoist #1,871
141,28659,2020 Toyota Sienna,Test Drive,29
143,29035,2023 Chevrolet Traverse,Interiors,157
120,28681,2020 Toyota Sienna,Hydraulics,124
160,29185,2023 Chevrolet Traverse,Tank and Exhaust,281
130,28755,2021 Chrysler Voyager,Carpet,123
141,28572,2022 Chevrolet Traverse,Shipping Lane,28
120,28920,2022 Toyota Sienna,Hydraulics,124
126,28807,2021 Chrysler Voyager,SUV Hoist #5,921
143,28960,2022 Chrysler Pacifica,Interiors,156
132,28787,2021 Chrysler Voyager,Bumpers,127
143,28999,2023 Chevrolet Traverse,Interiors,156
160,28913,2022 Chevrolet Traverse,Tank and Exhaust,280
163,29083,2023 Chevrolet Traverse,Alignment,115
117,28798,2022 Chevrolet Traverse,Carpet,123
120,29095,2023 Toyota Sienna,Hydraulics,124
132,28986,2023 Toyota Sienna,Bumpers,127
134,29273,2022 Toyota Sienna,Van Hoist #1,729
160,29180,2023 Chevrolet Traverse,Tank and Exhaust,280
135,29160,2022 Chevrolet Traverse,Wiring,147
135,29155,2020 Toyota Sienna,Wiring,146
141,28727,2022 Chevrolet Traverse,Test Drive,29
141,28731,2022 Chevrolet Traverse,Test Drive,29
143,29124,2023 Chevrolet Traverse,Interiors,156
163,29204,2022 Chrysler Pacifica,Alignment,116
138,28881,2023 Chevrolet Traverse,Wiring,145
117,28900,2021 Chrysler Voyager,Carpet,123
118,28692,2021 Chrysler Voyager,Shipping Lane,28
120,28777,2020 Toyota Sienna,Hydraulics,123
127,29355,2020 Kia Soul,Van Hoist #3,1056
117,28959,2022 Toyota Sienna,Carpet,123
132,29200,2020 Chrysler Pacifica,Bumpers,127
136,29055,2020 Toyota Sienna,Tank and Exhaust,279
141,28736,2019 Toyota Sienna,Test Drive,29
156,29051,2023 Buick Enclave,Hydraulics,123
161,29190,2023 Toyota Sienna,Interiors,154
163,28767,2020 Kia Soul,Alignment,117
164,28874,2022 Toyota Sienna,Strip,101
118,28774,2022 Toyota Sienna,Shipping Lane,28
127,28933,2018 Toyota Sienna,Van Hoist #3,1072
117,29116,2022 Kia Soul,Carpet,123
132,29232,2023 Chevrolet Traverse,Bumpers,127
160,29162,2023 Chevrolet Traverse,Tank and Exhaust,279
141,28752,2019 Chrysler Pacifica,Test Drive,29
156,28693,2020 Chrysler Pacifica,Hydraulics,121
143,28842,2022 Kia Telluride,Interiors,153
163,28821,2020 Chrysler Voyager,Alignment,117
117,28749,2022 Toyota Sienna,Carpet,122
141,28826,2022 Toyota Sienna,Test Drive,29
149,28729,2022 Chevrolet Traverse,Hydraulics,121
132,29262,2022 Chrysler Pacifica,Bumpers,127
134,29060,2019 Toyota Sienna,Van Hoist #1,721
136,28570,2020 Kia Soul,Tank and Exhaust,278
141,28530,2022 Chevrolet Traverse,Shipping Lane,29
120,28987,2020 Toyota Sienna,Hydraulics,121
143,29022,2020 Chrysler Voyager,Interiors,152
163,29127,2022 Kia Soul,Alignment,117
164,28891,2022 Chrysler Pacifica,Strip,101
116,28643,2020 Toyota Sienna,Strip,102
117,28786,2022 Chrysler Pacifica,Carpet,122
143,28717,2020 Chrysler Pacifica,Interiors,151
127,28773,2021 Kia Soul,Van Hoist #3,1076
132,28785,2018 Toyota Sienna,Bumpers,128
160,29138,2021 Kia Telluride,Tank and Exhaust,278
118,29060,2019 Toyota Sienna,Shipping Lane,29
141,28901,2022 Hyundai Palisade,Test Drive,29
163,28921,2022 Toyota Sienna,Alignment,118
130,28786,2022 Chrysler Pacifica,Carpet,122
118,29103,2022 Toyota Sienna,Shipping Lane,29
156,28988,2020 Chrysler Pacifica,Hydraulics,121
116,28688,2021 Kia Soul,Wiring,144
127,28801,2023 Kia Soul,Van Hoist #3,1079
132,29198,2022 Toyota Sienna,Bumpers,129
143,28716,2021 Chrysler Voyager,Interiors,150
138,28754,2021 Toyota Sienna,Wiring,144
152,28993,2022 Chrysler Voyager,Tank and Exhaust,275
141,28957,2021 Chrysler Voyager,Test Drive,29
138,28711,2020 Chrysler Pacifica,Strip,102
143,28758,2021 Chrysler Voyager,Interiors,150
163,29093,2022 Chevrolet Traverse,Alignment,118
138,28713,2021 Chrysler Pacifica,Strip,102
164,29048,2023 Hyundai Palisade,Wiring,144
130,28855,2018 Toyota Sienna,Carpet,122
141,27767,2020 Chevrolet Traverse,Shipping Lane,30
156,29258,2021 Chrysler Voyager,Hydraulics,121
135,29058,2020 Chrysler Voyager,Wiring,143
127,28882,2022 Kia Soul,Van Hoist #3,1088
181,29163,2023 Chevrolet Traverse,Wiring,142
160,28703,2022 Chevrolet Traverse,Tank and Exhaust,271
130,28842,2022 Kia Telluride,Interiors,150
151,28731,2022 Chevrolet Traverse,Strip,102
118,28252,2021 Hyundai Palisade,Shipping Lane,30
141,28526,2019 Kia Sorento,Shipping Lane,30
141,28965,2022 Chrysler Pacifica,Test Drive,29
117,28954,2021 Toyota Sienna,Carpet,122
132,28820,2022 Kia Soul,Bumpers,130
132,28666,2022 Kia Sorento,Hydraulics,119
164,29200,2020 Chrysler Pacifica,Wiring,142
139,28861,2020 Chrysler Voyager,Bumpers,130
134,29026,2023 Toyota Sienna,Van Hoist #1,720
124,29059,2021 Buick Enclave,Wiring,140
152,28838,2023 Chevrolet Traverse,Tank and Exhaust,271
143,29161,2023 Chevrolet Traverse,Interiors,149
163,29138,2021 Kia Telluride,Alignment,118
116,28802,2021 Chrysler Voyager,Strip,102
181,29159,2023 Toyota Sienna,Wiring,140
117,28726,2020 Toyota Sienna,Carpet,121
118,28621,2020 Toyota Sienna,Shipping Lane,30
143,29084,2023 Chevrolet Traverse,Interiors,148
132,28950,2020 Toyota Sienna,Bumpers,130
138,28854,2022 Toyota Sienna,Strip,102
140,29211,2021 Chrysler Voyager,SUV Hoist #1,877
141,28982,2022 Chevrolet Traverse,Test Drive,29
136,28948,2022 Toyota Sienna,Tank and Exhaust,271
146,29144,2022 Kia Telluride,Test Drive,29
142,28786,2022 Chrysler Pacifica,Alignment,119
117,28787,2021 Chrysler Voyager,Carpet,121
118,28664,2020 Toyota Sienna,Shipping Lane,30
149,28756,2020 Toyota Sienna,Hydraulics,119
132,29177,2021 Kia Soul,Bumpers,130
134,28664,2020 Toyota Sienna,Van Hoist #1,714
160,28788,2022 Buick Enclave,Tank and Exhaust,270
123,28724,2020 Toyota Sienna,Interiors,147
163,28851,2022 Toyota Sienna,Alignment,119
164,29128,2019 Toyota Sienna,Strip,103
141,28683,2021 Chrysler Voyager,Shipping Lane,30
129,28718,2021 Buick Enclave,SUV Hoist #6,1158
130,28787,2021 Chrysler Voyager,Carpet,121
143,28861,2020 Chrysler Voyager,Interiors,147
132,28736,2019 Toyota Sienna,Bumpers,131
141,27477,2020 Chevrolet Traverse,Test Drive,30
132,28989,2023 Kia Soul,Interiors,146
120,29117,2020 Kia Soul,Hydraulics,119
160,29182,2023 Chevrolet Traverse,Tank and Exhaust,269
138,28722,2022 Kia Soul,Strip,104
117,28872,2023 Buick Enclave,Carpet,121
141,28753,2017 Dodge Grand Caravan,Shipping Lane,30
141,27797,2018 Chevrolet Traverse,Test Drive,30
143,28968,2022 Chrysler Pacifica,Interiors,145
132,29103,2022 Toyota Sienna,Bumpers,131
151,28765,2022 Chevrolet Traverse,Wiring,139
141,28594,2021 Chevrolet Traverse,Test Drive,30
161,28755,2021 Chrysler Voyager,Interiors,144
160,28794,2022 Buick Enclave,Tank and Exhaust,268
156,29236,2021 Chrysler Voyager,Hydraulics,119
168,29033,2023 Chevrolet Traverse,SUV Hoist #2,954
138,28779,2022 Toyota Sienna,Wiring,139
118,28790,2021 Chrysler Voyager,Shipping Lane,30
117,29064,2023 Toyota Sienna,Carpet,121
143,28852,2021 Chevrolet Traverse,Interiors,144
132,29167,2020 Chrysler Voyager,Bumpers,131
135,29202,2023 Chevrolet Traverse,Wiring,138
141,28686,2021 Kia Soul,Test Drive,30
120,28735,2019 Toyota Sienna,Hydraulics,118
160,29018,2020 Chrysler Voyager,Tank and Exhaust,267
163,29126,2022 Kia Soul,Alignment,119
135,29233,2022 Kia Sorento,Wiring,138
168,29102,2019 Toyota Sienna,SUV Hoist #2,986
117,29245,2012 Toyota Sienna,Carpet,121
118,29063,2021 Toyota Sienna,Shipping Lane,30
132,29289,2023 Kia Telluride,Bumpers,131
116,28727,2022 Chevrolet Traverse,Wiring,137
160,28829,2022 Chevrolet Traverse,Tank and Exhaust,266
141,28942,2021 Chrysler Voyager,Test Drive,30
130,28899,2021 Chrysler Voyager,Interiors,143
135,28627,2020 Toyota Sienna,Alignment,120
116,28790,2021 Chrysler Voyager,Strip,104
168,29070,2023 Chevrolet Traverse,SUV Hoist #2,1002
130,28708,2018 Toyota Sienna,Carpet,120
120,29114,2021 Kia Soul,Hydraulics,118
116,28828,2022 Chevrolet Traverse,Wiring,137
132,28773,2021 Kia Soul,Bumpers,132
134,28851,2022 Toyota Sienna,Van Hoist #1,712
160,28834,2022 Chevrolet Traverse,Tank and Exhaust,266
156,29238,2023 Chevrolet Traverse,Interiors,143
135,28710,2020 Chrysler Voyager,Alignment,120
138,28886,2023 Chevrolet Traverse,Strip,104
164,29070,2023 Chevrolet Traverse,Wiring,136
132,29211,2021 Chrysler Voyager,Bumpers,132
149,28712,2021 Chrysler Voyager,Hydraulics,117
127,28674,2020 Kia Soul,Van Hoist #3,1095
130,28798,2022 Chevrolet Traverse,Carpet,120
132,28612,2020 Kia Soul,Bumpers,133
143,28899,2021 Chrysler Voyager,Interiors,142
160,29236,2021 Chrysler Voyager,Tank and Exhaust,266
164,29071,2023 Toyota Sienna,Wiring,136
141,29040,2023 Chevrolet Traverse,Test Drive,30
120,28889,2019 Toyota Sienna,Hydraulics,117
132,28736,2019 Toyota Sienna,Interiors,141
163,29091,2023 Toyota Sienna,Alignment,121
164,29034,2023 Chevrolet Traverse,Strip,104
118,27767,2020 Chevrolet Traverse,Shipping Lane,31
117,28834,2022 Chevrolet Traverse,Carpet,120
132,28674,2020 Kia Soul,Bumpers,133
140,29201,2023 Chevrolet Traverse,SUV Hoist #1,891
141,27249,2018 Chevrolet Traverse,Test Drive,31
130,29001,2023 Chevrolet Traverse,Interiors,141
156,28865,2023 Buick Enclave,Hydraulics,116
160,29296,2023 Chevrolet Traverse,Tank and Exhaust,266
163,28976,2020 Toyota Sienna,Alignment,122
117,29206,2022 Chrysler Pacifica,Carpet,120
118,28537,2022 Kia Telluride,Shipping Lane,31
156,29002,2023 Chevrolet Traverse,Hydraulics,114
127,28722,2022 Kia Soul,Van Hoist #3,1168
132,29113,2023 Kia Soul,Bumpers,134
161,28664,2020 Toyota Sienna,Interiors,140
160,28790,2021 Chrysler Voyager,Tank and Exhaust,265
138,29039,2023 Chevrolet Traverse,Strip,104
141,28860,2020 Chrysler Voyager,Test Drive,31
149,28731,2022 Chevrolet Traverse,Hydraulics,113
130,28916,2022 Chevrolet Traverse,Interiors,140
163,29123,2023 Chevrolet Traverse,Alignment,122
181,29210,2021 Chrysler Voyager,Wiring,136
130,28867,2022 Toyota Sienna,Carpet,119
118,28612,2020 Kia Soul,Shipping Lane,31
156,28957,2021 Chrysler Voyager,Hydraulics,113
138,28846,2023 Buick Enclave,Wiring,134
127,28591,2021 Kia Soul,Van Hoist #3,1292
132,28867,2022 Toyota Sienna,Bumpers,135
160,28830,2022 Chevrolet Traverse,Tank and Exhaust,264
135,29351,2023 Chrysler Pacifica,Wiring,133
164,29276,2023 Kia Soul,Strip,104
141,28902,2020 Toyota Sienna,Test Drive,31
156,29045,2023 Buick Enclave,Hydraulics,113
132,28993,2022 Chrysler Voyager,Interiors,140
163,28769,2020 Chevrolet Traverse,Alignment,124
130,28900,2021 Chrysler Voyager,Carpet,119
141,28657,2017 Dodge Grand Caravan,Shipping Lane,31
